Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Bahamas, The",BHS,50.3922601283477,51.2915971492546,51.1272178010235,51.1160442094294,51.1018419501975,51.0872545277633,51.0744165332372,51.0626105523168,51.0521200088926,51.0428594797972,51.0355171768372,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bahrain,BHR,42.2963771023675,42.6394426806699,37.7576508353347,37.6199363992566,37.7043293771958,37.9582130326239,38.2489355086638,38.3935827116336,38.2764834261272,37.8703497750799,37.2709250230641,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bangladesh,BGD,48.8919342657406,48.9709232732008,49.3698698557884,49.4304813913766,49.4721364079905,49.4981305399295,49.5134234161566,49.5254200517987,49.539376606908,49.5562334298522,49.5743622988998,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Barbados,BRB,51.8694621863586,51.958967669251,52.0090207527588,52.016325187432,52.025673739656,52.0402147818799,52.0528258876583,52.0702541897371,52.0868518831278,52.1051394244771,52.1228899723155,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belarus,BLR,53.102698601369,53.062168511883,53.4960343588404,53.5159985094589,53.5226340569153,53.5167598738562,53.5030470291664,53.4878057060705,53.4759897796416,53.4691159921908,53.4662471914289,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belgium,BEL,51.0733225104169,51.032897538097,50.8943640255548,50.8904731671441,50.8923253887491,50.8981280641686,50.8990937278701,50.8836312165973,50.8445436103392,50.7780689774665,50.6892828397923,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belize,BLZ,49.5761220768419,49.6518539484857,49.9367683363861,49.979788934286,50.0200492117014,50.0555380658497,50.0875972212941,50.1189944753581,50.1496018503314,50.1804040833456,50.2119107732875,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Benin,BEN,51.319767905483,50.7299067018587,50.3587763447643,50.3347336642732,50.3045090680473,50.270023311365,50.2339160944708,50.199417403904,50.1687695171371,50.1422743383303,50.1189232739303,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bhutan,BTN,48.6145129949896,48.9526672933281,47.0566416966195,47.0052017123735,46.9523401830338,46.9069529312861,46.8708167747333,46.8532423208191,46.8567553185409,46.8828070843983,46.926188657191,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bolivia,BOL,49.8699214715698,49.8596561912436,49.8801433995867,49.885564420476,49.8918671774118,49.8988720095361,49.9064110385649,49.9142410426956,49.9220631098129,49.9298072654922,49.9376198469867,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bosnia and Herzegovina,BIH,50.4754423847891,50.8962337659924,50.8816213687051,50.8874876413188,50.8949633844114,50.9035275194541,50.9117064697401,50.9171916722238,50.918577866517,50.915032754078,50.9067112629972,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Botswana,BWA,50.8117319027692,50.7038879750325,50.5654377382086,50.5580029222816,50.5590502969772,50.5668141955067,50.5774694140646,50.5849948767988,50.58652586123,50.5810894404903,50.5701749601272,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Brazil,BRA,50.4086235280292,50.5822163517933,50.7282599400282,50.7450443509674,50.7614058399747,50.7773912336678,50.7930862590807,50.8086260054587,50.824106425943,50.8395352705472,50.8548605861242,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Brunei Darussalam,BRN,47.2662001167019,49.3605324595044,48.436958498688,48.3704140154429,48.3459558786205,48.3608136268234,48.4006290021246,48.445735549154,48.4847178514463,48.5116790132209,48.5339603364543,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bulgaria,BGR,50.7157491274538,51.2656515347138,51.3131718470591,51.3120032390707,51.3177632790776,51.3296684145889,51.3453081428907,51.3610018522203,51.3737023141553,51.3826919967743,51.3887985126,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Burkina Faso,BFA,51.1329715823332,50.8814087860984,50.4643916841434,50.4164410208872,50.3700277261963,50.3252297795809,50.2822249117613,50.2410415391858,50.2017380303353,50.1644013901638,50.1289845702537,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Burundi,BDI,51.1852635621983,50.9319440699198,50.8883814106528,50.8953983466972,50.8927575251034,50.8820882899475,50.8656756653437,50.8465453829342,50.8271329694575,50.8076348390009,50.7877493892349,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cabo Verde,CPV,52.5433693391715,51.760928374586,50.4266882911743,50.317587647622,50.2503601880063,50.2193660855168,50.2122587095286,50.2111355731623,50.2047257688006,50.1893212790445,50.1698432975955,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cambodia,KHM,51.7059311248654,51.399769493295,51.3194373029616,51.2860395215902,51.2634916433529,51.2493104088606,51.240879877215,51.2340519885316,51.2259478350619,51.2164635637621,51.2065104637049,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cameroon,CMR,50.3371042402195,50.1539062248351,50.0090543991077,49.9988533087451,49.991350090539,49.9859954121872,49.9815960821428,49.9766253518956,49.9701745545091,49.9620038129297,49.9526726326422,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Canada,CAN,50.4111754887402,50.4646881362191,50.3900210948031,50.3864388275247,50.3868496174499,50.3904003783992,50.3949439952711,50.3976508735849,50.3965818246191,50.3911538157151,50.3821817268364,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Central African Republic,CAF,50.8883150740243,50.7917341880194,50.6687431543116,50.6660753090746,50.6660307027587,50.6682564225104,50.6716510454795,50.6749137173472,50.6769864211172,50.6774665489057,50.6765490055346,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Chad,TCD,50.356597267688,50.1894503769469,50.0024559278317,49.9880964478791,49.9773449594488,49.9695437864641,49.9637113635665,49.9588302681725,49.9538381833815,49.9487391321044,49.943744973994,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Channel Islands,CHI,51.3779793427497,51.1915008068854,50.5447254936575,50.4906506917987,50.4557604002467,50.436593271072,50.4300962552336,50.4261389783709,50.4198498922131,50.4120678757232,50.4004403634208,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Chile,CHL,50.6691443132739,50.5590897580417,50.5137245143156,50.5082193617963,50.5025662610707,50.4967288657343,50.4906378532601,50.484259638539,50.4775714344505,50.4704948849396,50.4630644548279,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,China,CHN,48.6894100028636,48.643895805633,48.5394550317223,48.5288023264619,48.5177164523704,48.5065711078932,48.4959592392676,48.4866599324437,48.4792233812528,48.4738191023216,48.4702914241505,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Colombia,COL,50.335613493705,50.5471097658304,50.6774777630447,50.6928704466656,50.7080719654572,50.723156641296,50.7382477356782,50.7534591578444,50.7688719978874,50.7845099190536,50.8003242678396,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Comoros,COM,49.8573851184894,49.6913477813548,49.6051249831044,49.5970688535239,49.5897126714956,49.5832078490099,49.5764014759192,49.5710355852813,49.5663303041412,49.5631615265402,49.5604556272123,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Congo, Dem. Rep.",COD,50.655466493545,50.4113442003518,50.2357808483355,50.2173115454499,50.1991790369211,50.1815213048438,50.1646032478898,50.1487645819261,50.1341706583685,50.1208923543924,50.1088185421396,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Congo, Rep.",COG,50.1282754703946,50.0708520693733,49.9907962587909,49.98538764903,49.9816961832332,49.9796260517187,49.9784484300818,49.9778900133892,49.9775204157862,49.977262205689,49.9772180469565,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Costa Rica,CRI,49.5971403017644,49.8045826153678,49.8973992206351,49.9077284161717,49.9188779243182,49.930835504527,49.943162526278,49.9550716866709,49.9662738571122,49.9766123961712,49.9861693334271,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cote d'Ivoire,CIV,48.0794489293273,48.4019984705057,48.9291323921852,48.978983333049,49.0317614259464,49.08608185137,49.1407818346525,49.194313843722,49.2458157238143,49.2951213590625,49.3425883381292,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Croatia,HRV,51.5152092488647,51.8583817385124,51.8348548828529,51.8340048672054,51.83258272078,51.8308745251396,51.8281593342372,51.8238605202306,51.8171564116644,51.8078963426718,51.7962912659088,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cuba,CUB,49.6169988460684,49.8300649374525,49.8840228204781,49.8988975081209,49.9127802189218,49.9261123906973,49.9387188806747,49.9503966996519,49.961069443841,49.9705079627629,49.9786889215567,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Curacao,CUW,52.0159530951732,53.0476450015897,53.9564096685217,54.1065682056841,54.2030255940285,54.2504167075203,54.2667338084909,54.2643930052327,54.2488623921725,54.2204960565201,54.1781645352785,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Cyprus,CYP,49.3061072217287,49.5991680165549,49.9661684365629,50.0653867344472,50.0945024972485,50.0691594614548,50.0113646695154,49.9547434347607,49.9221780163878,49.9205215155949,49.9401464631307,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Czech Republic,CZE,51.4565276462915,51.3531398296161,50.977896779803,50.9181272146682,50.8822784983794,50.866299201323,50.8637515265022,50.8649786083501,50.8627125235907,50.8554559205349,50.8452904385946,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Denmark,DNK,50.6758356209361,50.518629549359,50.4021936718055,50.3805954041235,50.3569579164555,50.3321266424758,50.3080980294497,50.2877865506575,50.2731645834414,50.2648433515696,50.2624115491429,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Djibouti,DJI,49.7014700377545,49.7253953234287,49.7610657221623,49.7666096065436,49.7722726999774,49.77859435217,49.7856561353422,49.7925834325469,49.8000892805155,49.8073951762838,49.8164042825765,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Dominican Republic,DOM,49.6856053318886,49.8837622672676,50.065173618178,50.0835221261397,50.1016046513947,50.1195130849915,50.1371714494304,50.1546197720148,50.1718922316679,50.1889370122625,50.2058372614621,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Ecuador,ECU,49.7541369053008,49.8661213012119,49.9579920849642,49.9668757682619,49.9753909608726,49.9835956249898,49.9915621394634,49.999317743296,50.0069281173601,50.0143972531091,50.021702446229,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Egypt, Arab Rep.",EGY,49.7973706431179,49.697786959125,49.5242898774876,49.5099509612704,49.4948407207976,49.4797881322251,49.4658225820697,49.4541868543557,49.4456556715285,49.4403465605264,49.4378279885153,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,El Salvador,SLV,51.1911925169734,51.8127673672731,52.5842743863155,52.6566899597802,52.7245768226959,52.7877704201925,52.8463119681358,52.9004947631714,52.9507979353278,52.9968225548172,53.038793836725,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Equatorial Guinea,GNQ,50.4431267907219,48.225607701486,45.9355942942124,45.6967812074835,45.4802194541806,45.2851026053567,45.112195013924,44.9622417150026,44.8345216015246,44.7283042501197,44.6429416609082,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Eritrea,ERI,49.9936723335149,50.0034189989053,49.9603278267119,49.9525489319923,49.9446107500064,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Estonia,EST,53.2366539891889,53.3590258385503,53.4659002012982,53.4303278350097,53.3942316016094,53.3555735019963,53.3139472413788,53.2722622300232,53.2293036728426,53.1868999299783,53.145468567458,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Eswatini,SWZ,52.8937421056542,51.8762623978777,51.5120151506425,51.5058074910857,51.5052364567078,51.5103881245613,51.5196297802292,51.5315419658714,51.5448660893667,51.5579652415535,51.5718366887206,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Ethiopia,ETH,50.1292534816255,50.1382787469412,50.0985632148113,50.0948443123902,50.09096163533,50.0870157556055,50.0831003140891,50.0793078623902,50.0757276536737,50.0723844567357,50.0692595057154,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Fiji,FJI,49.2083054841503,49.2100864368587,48.9482598545252,48.9598280838277,48.9840119849565,49.0192823905814,49.062707808779,49.1083251957259,49.1530515253143,49.1956749587768,49.2360582705044,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Finland,FIN,51.4705717522447,51.1834821942296,50.9499702487964,50.9236488088227,50.89755681737,50.8714796180587,50.844909619346,50.8168556752769,50.7870166334426,50.7550883306249,50.7215243524766,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,France,FRA,50.8975965363711,50.9735690073803,50.9267809014119,50.9203402752384,50.911765701387,50.9013514796068,50.8893692121907,50.8762312912179,50.8623451043847,50.8477868645681,50.8326835391345,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,French Polynesia,PYF,48.0382123862576,48.5191413675235,48.8184440210556,48.8480897332497,48.8799125423854,48.9124193975797,48.9470682431395,48.9812586437836,49.0161549375914,49.0485503418938,49.0803789439464,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Gabon,GAB,51.0210939977778,50.3969581971421,49.1343355445506,48.9742490761871,48.8469126083616,48.7490728971771,48.6789821892473,48.6348420364053,48.6129258545067,48.613613484683,48.6342351524273,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Gambia, The",GMB,49.654182477779,50.323333771697,50.466071017964,50.4752837667177,50.4821718663123,50.4872589092192,50.4912788524475,50.4944336134559,50.4972228739715,50.4997530055084,50.5020777683782,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Georgia,GEO,52.4594418056866,52.5948988713172,52.5623010437557,52.4980315016452,52.4398795469273,52.3861609142572,52.3392253711895,52.301023406241,52.2730384305572,52.2575267450315,52.2548554230511,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Germany,DEU,51.7567768651939,51.3050249403736,51.0099497300175,50.9777538476578,50.9450554637249,50.91207962162,50.8792846626137,50.8472210368298,50.8162764242371,50.7864781921597,50.757793792732,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Ghana,GHA,49.1836556955767,49.4951964899488,50.4647017788994,50.4985477984275,50.4879032087926,50.4406823474623,50.3722655026806,50.3024600175384,50.2446486617394,50.2019394167923,50.1703202542393,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Greece,GRC,50.4132202374389,50.2842320350087,50.6739962627903,50.7068278979979,50.7296721067213,50.7431764788496,50.7503025270949,50.7554327731633,50.761802467025,50.7702762454158,50.7798498124111,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Grenada,GRD,50.6542735486551,50.5569660112968,50.085814276811,50.0401238106156,49.9952411771424,49.9526003450695,49.909353577701,49.8707208604819,49.8403961545302,49.8057193973108,49.782036061438,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Guam,GUM,46.6531269160024,48.863336402207,49.148125121674,49.1824459511161,49.2128006012024,49.2439254614899,49.2704644086397,49.2983120973604,49.3232302006205,49.3462005967071,49.3646376882188,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Guatemala,GTM,50.3100988577066,50.932429722943,50.898673978102,50.8815468045347,50.865079216425,50.8494336705049,50.8346901804195,50.8206832114573,50.8073410583344,50.7947340760255,50.7829630818686,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Guinea,GIN,50.548153935669,50.2040516061884,49.9821579578208,49.9737358368068,49.9600912355677,49.942649287362,49.9232704339277,49.9042057642227,49.887483258948,49.8731114344434,49.8604683128331,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Guinea-Bissau,GNB,51.2080578018465,51.0722909591659,51.0210523679795,50.9804488681245,50.9465240239676,50.9170766845325,50.8915609914784,50.8670758044506,50.8433077590414,50.8198481909476,50.7973562222905,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Guyana,GUY,50.6620422813754,50.2834871239365,49.9784765703052,49.9754205628758,49.9391932932405,49.875446824558,49.7933587221351,49.7103708458324,49.6365713571906,49.5729999405148,49.5182900647165,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Haiti,HTI,50.7080201816211,50.6235440151331,50.5716557133449,50.5662921986542,50.5600162916698,50.5531373281368,50.546992085146,50.5431230005258,50.5425087743327,50.5456177358906,50.5518146246721,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Honduras,HND,50.3314612750311,50.2796168897614,50.1845358750062,50.1764171395896,50.1692669870764,50.1628976991163,50.1571822354101,50.1521248438566,50.1475143521973,50.1433742297291,50.1397668728065,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Hong Kong SAR, China",HKG,49.2379782138151,50.8620701298339,52.8954740166438,53.0806437378474,53.2469370474424,53.3950176453644,53.5292863593685,53.6559512976268,53.7788778331302,53.8991501245749,54.0146802060535,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Hungary,HUN,51.9741906762083,52.425126369049,52.5593449500373,52.5516199378516,52.5402656665653,52.5254202667481,52.5080016663788,52.4891744232898,52.4696732170705,52.4499557994758,52.4302483202795,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Iceland,ISL,49.7902322736469,49.9573882377273,49.6355376136572,49.6219665232782,49.6404078881461,49.6848178025718,49.7436007204254,49.7963197505906,49.8284565327326,49.8354748670565,49.8253856440136,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,India,IND,48.2433651605419,48.1968478583753,48.1349501269005,48.1330661562192,48.1348587719405,48.1398617879977,48.1471480316852,48.1554185591551,48.1637654142764,48.1719714467438,48.1803271318099,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Indonesia,IDN,49.7808548524763,49.9536105228036,49.6060398844705,49.580955910027,49.5723653211163,49.5779428419752,49.5931574475197,49.6116565352484,49.6289509776791,49.6440061337771,49.6580543600788,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Iran, Islamic Rep.",IRN,49.0422344522699,49.2969417570148,49.3155989445113,49.4196608112704,49.4993216329377,49.5602972245497,49.6054846447533,49.6407466315832,49.670479613458,49.6942503017349,49.7107159288847,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Iraq,IRQ,49.5433882616857,49.5459192480912,49.4582507823141,49.4550186131244,49.4470129673239,49.4355923399562,49.422314494919,49.4090768699697,49.3971256228256,49.3865573466529,49.3769447940669,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Ireland,IRL,50.2121307463926,50.2633557698454,50.1344988734844,50.1772234190807,50.2253796559285,50.2789692002014,50.3316232978048,50.374950894588,50.4027567026119,50.4118427211073,50.4044604687617,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Israel,ISR,50.0926344399249,50.7205321139056,50.6273617564148,50.6045012924935,50.5728202659901,50.5341400765596,50.4910301711727,50.4472618598342,50.4056020952926,50.3667560159388,50.3301477592528,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Italy,ITA,51.3636954185302,51.4817688311778,51.4100375590288,51.4196900039846,51.4169511242734,51.4040674930603,51.3829011505547,51.3567784682179,51.3283647886976,51.2978735315294,51.2648495220857,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Jamaica,JAM,50.6918852294693,50.3149771967575,50.384118581411,50.3436900006709,50.3112221637115,50.2846188936822,50.2641827272045,50.2497477366175,50.240831498037,50.2381344888082,50.2422418765156,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Japan,JPN,50.7189017122125,50.8918383593436,51.0710366457692,51.0864349677737,51.0997059181972,51.1111064910847,51.1213523413845,51.1314170273672,51.1420464686377,51.1534909938868,51.1655927356976,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Jordan,JOR,47.612498399139,48.16502884895,48.8909217921117,49.0012582168017,49.0965540193646,49.1781803823026,49.2445259434913,49.2950294370588,49.3304679054867,49.3517470073127,49.3606862744795,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kazakhstan,KAZ,51.4551344966929,51.8944054148127,51.6906435013043,51.661201082165,51.6357199532731,51.6147840525769,51.5982333028229,51.5855191175275,51.5760826698457,51.5699637642083,51.5672168969211,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kenya,KEN,50.2222753029483,50.3373653017293,50.2955822122604,50.293083530493,50.2924352920146,50.2933571207363,50.2952215088774,50.297195513113,50.2987333863618,50.2996911119088,50.3002222099083,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kiribati,KIR,50.5317238902853,50.7232469701816,50.7720913583439,50.7735323344309,50.7691278758694,50.7517985948917,50.7348130948761,50.7197436083146,50.7054532514901,50.6984998426408,50.6920162544352,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Korea, Dem. People’s Rep.",PRK,51.4156541323468,51.2508614607181,51.1435828794375,51.1358795465314,51.1275485385546,51.1190838831602,51.1108457176536,51.1034438660433,51.0972940965261,51.0925052719661,51.0889583392014,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Korea, Rep.",KOR,49.8720200507279,49.8255772642863,49.8821832150744,49.8949091621278,49.9064211019254,49.916998707205,49.926745956148,49.9359896021011,49.9449931056576,49.953755444394,49.9622280081173,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kuwait,KWT,43.1784874846103,41.5574625038888,41.9671132051978,42.1769072796281,42.3229525319401,42.4217453956663,42.4840942401335,42.5244788301345,42.553308257457,42.5711416995737,42.5785895165628,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Kyrgyz Republic,KGZ,50.9557864579748,50.5561180299298,50.5694576993673,50.5803027547875,50.565303454037,50.5304869089002,50.4860472112896,50.4462326692603,50.4205593375255,50.4110910203053,50.4142849911515,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Lao PDR,LAO,49.9854173046107,50.1445781414363,50.2876362494983,50.2521582863387,50.2256182812464,50.2051621710979,50.1888658165806,50.1731649653275,50.1560330217375,50.1375038951792,50.1188437431879,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Latvia,LVA,53.4074553085699,54.0477965093625,54.2087371015205,54.2078428725893,54.1970968614486,54.1771500111548,54.1515826239668,54.1260358985856,54.1033198221278,54.0863708471748,54.0734031160113,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Lebanon,LBN,50.6839219789176,50.3874514623198,48.9217598470438,49.0058199616245,49.1536206337417,49.3394573115516,49.5228293625974,49.6698806787528,49.7685545967111,49.8212903024954,49.8383356712432,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Lesotho,LSO,51.6986660930773,51.8753719171016,51.5746976668633,51.5620015142939,51.5497564872542,51.53986313391,51.5298753826696,51.5167868557256,51.4991587163561,51.4761380781142,51.4484852908187,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Liberia,LBR,50.2196459249518,50.029120942742,49.7403264894267,49.713307748264,49.687003476265,49.6612864538257,49.6362707822354,49.6122525020817,49.589343100084,49.5679076029709,49.5476243409635,..
